business_id,categories,name,review_count
AJL0RCaSSA1NBay-XJ1pJw,"[Dive Bars, Bars, Nightlife, Karaoke]",Jekyl & Hyde,29.0
XdDSKZ_1I2qP8QHrrwmz5Q,"[Restaurants, Italian]",Paparazzi Restaurant,5.0
m_nunIk_4iHZM39N6ejsyg,"[Diners, Restaurants]",Tom's Diner Southside,23.0
ECdF8j62EtHzJ1qUIh3vSQ,"[Active Life, Gyms, Fitness & Instruction]",South Side Athletic Club,3.0
9lWgWAARYLsSL-g4kpn_gQ,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels]",Holiday Inn Express & Suites Pittsburgh-South Side,47.0
gVL0W9PqidrLTaESQ1xIvQ,"[Food, Grocery]",Giant Eagle,13.0
pFkEafZFTRE-qgB3NYC48Q,"[Food, Specialty Food, Candy Stores, Ice Cream & Frozen Yogurt]",Edward Marc Chocolatier,8.0
59jTyOmW7rRBRfVG7Uftnw,"[American (Traditional), Restaurants]",Green Front Inn,9.0
PgUojidcdSl9VwXGxN59Jg,"[Hardware Stores, Shopping, Home & Garden]",Vogt True Value Hardware,5.0
qUJbCo-xJ9A4nE6nXMOwIg,"[Active Life, Restaurants]",Shootz Cafe & Billiards,5.0
p_wNn2SZ8iFtpVbetmUA_w,"[Food, Vegetarian, Coffee & Tea, Breakfast & Brunch, Restaurants]",Beehive Coffee,113.0
hu_THjtN2y87w7qwwUJgGw,"[Automotive, Auto Parts & Supplies]",Advance Auto Parts,5.0
eDVAIKZT6T2QmBXddKx1mw,"[Hair Salons, Beauty & Spas]",Philip Pelusi,7.0
eX58TUW5QgDtqmxCO4gBdA,"[Arts & Entertainment, Art Galleries, Shopping, Antiques]",South Bank Galleries,3.0
qQaQ0gjn1ERoAVksi4Vwyg,"[Arts & Entertainment, Shopping, Home Decor, Art Classes, Art Galleries, Home & Garden, Education]",Fireborn Studios,5.0
o_cW_ycMd__4JJVSZflK_g,"[Music & DVDs, Books, Mags, Music & Video, Shopping]",The Record Exchange,6.0
n87ErWulYLE9kLva32CqAA,"[Tattoo, Beauty & Spas]",Jester's Court Tattoos & More,15.0
eePVE_rrdbDCUgo6R9JK_g,"[Music & DVDs, Books, Mags, Music & Video, Vinyl Records, Shopping]",Dave's Music Mine,15.0
3KCL_Bu8mOk-h7Bp-IXL8Q,"[French, Restaurants]",Cafe Du Jour,132.0
B1DExytz6yB4PkAqqXxLuA,"[Piercing, Beauty & Spas]",Hot Rod Piercing,19.0
JQ3kJQNnX8XNbdvcbjiiKQ,"[Chicken Wings, Restaurants]",Wiggy's,34.0
6Ro5tqafcr2MZori8DIYnw,"[Bars, American (Traditional), Nightlife, Restaurants]",Blinky's Noble Grill & Bar,12.0
uPl2nKYL0uNqBqqeF2Rx7Q,"[Fast Food, Restaurants]",KFC,4.0
Ct3excRVGaXSJKGu91j4CA,"[Active Life, Gyms, Fitness & Instruction]",Wright's Gym,7.0
SCoTUqY65wlw9WZtkQQJrA,"[Hair Salons, Hair Removal, Hair Stylists, Beauty & Spas]",Step Into Style,3.0
dv77I1ZpncGyEBP-HnUwlA,"[Shopping, Photography Stores & Services, Drugstores]",Cvs/Pharmacy,4.0
gOQT85vsrCc_bIKaG4fGYg,"[Chicken Wings, Bars, American (Traditional), Nightlife, Restaurants]",Ugly Dog Saloon,31.0
qnObfZkpvnsZv1l8zScrdA,"[Bars, Restaurants, Nightlife, American (New), Sports Bars, Fish & Chips]",Fireside Inn,5.0
RH-2w6PEQz8qp0zr0Tj0Kg,"[Local Services, Printing Services]",Greentree Printing & Signs,3.0
cAIGa-51OX7_fi_GSIYidw,"[Hotels & Travel, Event Planning & Services, Hotels]",Hampton Inn Pittsburgh/Greentree,28.0
Yu6iiKlJ0WcLmW7D4KeUuw,"[Szechuan, Chinese, Restaurants]",Phong May House,20.0
hzR_4oyJLJp6kuD7w0ZARg,"[Food, Beer, Wine & Spirits]",Beer World,5.0
_9L_oFM8MfZ-XKClHRJwTA,"[Hotels & Travel, Car Rental]",Enterprise Rent-A-Car,4.0
C2BferG4f-WQJQuTvyRzlA,"[Belgian, Bars, American (New), Nightlife, Restaurants]",Creekhouse,70.0
x0zCKb0agDrTy4dRoo1hEw,"[Automotive, Gas & Service Stations]",Wolbert Auto Body and Repair,7.0
ZyqqJDBt9H5CibVtZ9diFA,"[Pizza, Restaurants]",Sammy's Place,9.0
NjAVQIZm0rfR0qHQu7W0PA,"[Movers, Home Services]",U-Pack Moving,6.0
qMcgzoz_dFD8XHPNUjeK0Q,"[Thai, Cambodian, Restaurants]",Angkor Restaurant,72.0
qr9Ls_TjVVQxF4m_PasHEQ,"[Barbers, Beauty & Spas]",Bob's Barber Shop,4.0
vTnvE0fsPP4r1Eni7gufrQ,"[Fast Food, Mexican, Tex-Mex, Restaurants]",Taco Bell,9.0
l-0XOL_cKu8G2jwJ8a-nIg,"[Thrift Stores, Shopping]",Community Thrift Center,7.0
dVf7896SPwE8jEenEhI6Pg,"[Italian, American (Traditional), Restaurants]",Big Jim's Restaurant & Bar,130.0
wSCWrEqPD0RgOepGIbUYnA,"[Food, Grocery]",Giant Eagle,18.0
1HejWsAvJ7pg3n6hUCObmA,"[Food, Ice Cream & Frozen Yogurt, Pizza, Desserts, Restaurants]",Rialto Pizza,33.0
C-OfvOYJxTJGevQrwGVqFg,"[Churches, Religious Organizations]",St Rosalia's Church,4.0
D3Wmu9sVG3E0EuW1HgeM9Q,"[Fences & Gates, Home Services]",Allegheny Fence Construction Co Inc,3.0
DhwPdZ-67IgFc_XcVS30BA,"[Hungarian, Restaurants]",Jozsa Corner,30.0
AEvxAw-qe9iPSsIjlNE2JQ,"[Veterinarians, Pets]",Greenfield Veterinary Hospital,15.0
oMpjrR6UCZgx7cq8CvmKsg,"[Pizza, Restaurants]",Pizza Stop,4.0
z9etF3Km6-Q9oatWlP9Ugw,"[Food, Specialty Food, Candy Stores]",Joyce's Copper Kettle Fudge,4.0
kdF5DxsY3pkjggvpsGrUcw,"[Churches, Religious Organizations]",Holy Angels Parish House,5.0
wMzo5ooEfJBZ6NtpIAfCZg,"[Pizza, Restaurants]",Conicella Pizza,28.0
3G18oXcJMEtuvMf8NNBSIg,"[Automotive, Body Shops]",Pons Auto Body & Service,16.0
qCg90xkk0VgdNF6IirZEPA,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Bruegger's Bagels,29.0
rM2u39FtdD7WZPaTgmRS9Q,"[American (Traditional), Restaurants]",Grant Bar,19.0
cFpc6oLcO08mWJHCRE6S-A,"[Burgers, Restaurants]",Hardee's,8.0
D2p_fETvFCixF7myW-rWbw,"[Pizza, Restaurants]",Demore's Pizzeria,8.0
g5U8omEQje5lRx4EherR0w,"[Breakfast & Brunch, Diners, Restaurants]",Pamela's,48.0
P0kIWqaoOjIJEtJBydFvoA,"[Bakeries, Food, Desserts]",Jean-Marc Chatellier's French Bakery,121.0
vDDvUkWhhCtWiPtSB1IFxg,"[Food, Convenience Stores, Shopping, Drugstores]",Rite Aid,6.0
gNiqOjhVCcGTniZWDBTYtA,"[Hotels & Travel, Landmarks & Historical Buildings, Tours, Public Services & Government]",Duquesne Incline,230.0
fnKjsT1rQKS9x0Zw35TwAw,"[Seafood, Restaurants]",The Tin Angel,26.0
QF8LfL5rJbb0T81oIvri8Q,"[Bars, Nightlife]",Sloppy Joe's,3.0
UgBIcnR-WMAH4pezas0_yw,"[Food, Ice Cream & Frozen Yogurt, American (Traditional), Sandwiches, Restaurants]",Difiore's Ice Cream Delite,46.0
lr4Zti9WOHXWHu8Yp3zZkg,"[Pizza, Restaurants]",Fox's Pizza Den,10.0
cJ70jm2L5U7HoV53PvDwNw,"[Health & Medical, Chiropractors]",Grice Chiropractic,4.0
wgSCc7Ut2C4OkmvoeSLIrQ,"[Bars, Seafood, Wine Bars, Nightlife, Steakhouses, Restaurants]",Grandview Saloon,73.0
AwQwf4mbaJfE4F5Tk2KQRg,"[Bars, Burgers, Nightlife, American (New), Sports Bars, Restaurants]",Redbeard's Bar & Grill,74.0
_WaHLgLzALd2iThQAhC-sQ,"[Bars, American (Traditional), Pubs, Nightlife, Gastropubs, Restaurants]",Shiloh Grill,200.0
8HhS0fv2voRtVd3r-Uu5ZA,"[Local Services, Dry Cleaning & Laundry]",Bram Cleaning & Tailoring,3.0
gHBf6Ve-jxMBZQE3Z1mviQ,"[American (New), Restaurants]",Isabela On Grandview,80.0
9oImwXLAn-DFppBrfbmkLg,"[Seafood, Restaurants]",Monterey Bay Fish Grotto,260.0
AcjaEcJkm0Fnld-obqFtqQ,"[American (Traditional), Restaurants]",Georgetowne Inn,45.0
63M2e_wSmQ8GbLDUau5K6Q,"[Italian, Pizza, Restaurants]",La Tavola Italiana,90.0
mGNJlqLu2wQRyKnh7yEViw,"[Chinese, Restaurants]",Golden Palace Chinese Restaurant,9.0
jf4nVlVsYacZQ9C8BWHx4A,"[Electricians, Home Services]",Cardillo Rich Electric,3.0
98yxgWiQCm-UpidnsJfC_w,"[Flowers & Gifts, Shopping, Florists]",Eiseltown Flowers & Gifts,3.0
BfvzYmIkVgceomExPsChqQ,"[Colleges & Universities, Education]",University of Pittsburgh,12.0
S46PCQhJbFO5yTx1JrPNpQ,"[Libraries, Public Services & Government]","Carnegie Library of Pittsburgh, Main Library",45.0
ZwVcRb4mknvL32FOOCiOCA,"[Tires, Automotive]",Pep Boys Automotive Superstores,5.0
0sjCmXrP8WtfUujjeL6TRg,"[Comic Books, Shopping, Books, Mags, Music & Video]",Phantom of the Attic,13.0
6LbeU_OT1E5MP022PhExvQ,"[Flowers & Gifts, Shopping, Florists]",Gidas Flowers,14.0
nZsRJzMNdhI-6LJtNEcsqQ,"[Tattoo, Piercing, Beauty & Spas]",Eye Candy Tattoos,5.0
I7waiDBLx_09FLlRuwZ8mA,"[Auto Repair, Automotive]",Al's Motor Works & Auto Body,5.0
OJBkDqbEl6JyN_7hJvCVfg,"[Food, Grocery]",Kohli's Indian Imports,16.0
drJpzE3cxE0MQUq7gkzRvg,"[Sandwiches, Restaurants]",Uncle Sam's Submarines,67.0
rcnl5-j05LhS3gYdDYEUHw,"[Event Planning & Services, Venues & Event Spaces]",University Club,14.0
TNm4gE5XMmP0l9esS3Qh7Q,"[Hair Salons, Shopping, Tanning, Cosmetics & Beauty Supply, Beauty & Spas]",Puccini Hair Design,39.0
M4Tzt-3XgUz3Hq3OgPHLbQ,"[Fashion, Shopping, Accessories]",Tela Ropa,3.0
MGfE7fN_V4D6DTOE8b1Otw,"[Home Services, Apartments, Event Planning & Services, Hotels & Travel, Real Estate, Hotels]",Residence Inn by Marriott,30.0
Bg61jOnSCZGiNSXtKoThVQ,"[Optometrists, Health & Medical, Shopping, Eyewear & Opticians]",Oakland Fashion Optical,5.0
oLCHsvB7D5X2kNoYgSAvmw,"[Hotels & Travel, Car Rental]",Avis,5.0
CiG5CvHxYQl5DZ704a4viA,"[Dive Bars, Bars, American (Traditional), Nightlife, Restaurants]",Hemingway's Cafe,90.0
WH9VFiRIt1z0faVqH_qzzg,"[Museums, Arts & Entertainment, Event Planning & Services, Venues & Event Spaces]",Soldiers & Sailors Memorial Hall & Museum,15.0
NtPR7xaSxkQTWW1HYGz56A,"[Food, Convenience Stores, Shopping, Drugstores]",Rite Aid,3.0
aft5N5DwIaIzQzwKv7lLvg,"[Food, Specialty Food, Grocery, Meat Shops]",Salem Halal Meats & Groceries,10.0
NTuAHWEaVCZvSF7owONQ8A,"[Arts & Entertainment, Performing Arts]",Pittsburgh Playhouse,3.0
Uz2hobHbytUFxk_bWVR5gA,"[Auto Repair, Automotive]",Anderson Jim Auto,3.0
E6CEd7V3bvTJ7nd8UbO4GA,"[Home Services, Real Estate, Apartments]",Fifth Neville Apts,5.0
tWBxu4ncghb1EmSrMc4BVw,"[Medical Centers, Health & Medical]",Concentra Medical Center,4.0
q95WN1MTI-PFM_NVEfHhyA,"[Restaurants, Italian]",Joe Mama's Italian Deluxe,77.0
rroEVCHOX6sjZaAYTk6pSw,"[Food, Ethnic Food, Delis, Specialty Food, Restaurants]",Salim's Middle Eastern Food Store,45.0
lv2DSTFBOxefUNLbiWexow,"[Pizza, Restaurants]",Sorrento's Pizza,17.0
NpwzE5J0BMbgwSvuVIubZA,"[Mass Media, Radio Stations]",WRCT 88.3 FM,3.0
jCF0FVX7jB5VLXx3i8qzow,"[Hotels & Travel, Car Rental]",Enterprise Rent-A-Car,21.0
z4DKAl8RBUGAxkfD6XYEGA,"[Television Stations, Mass Media]",WQED Pittsburgh,5.0
PawMgtaRxny_rtX1m_nQtw,"[Hotels & Travel, Event Planning & Services, Hotels]",Hampton Inn Pittsburgh University/Medical Center,23.0
U35V81BeSi8NUHA2zxp71w,"[Japanese, Chinese, Restaurants]",Sushi Boat,46.0
8bzvvfrE0r71ZrxOxAgpaw,"[Pizza, Restaurants]",Original Milano's Pizza,25.0
Dq6g0ubf267tWRU4BSk44A,"[Noodles, Chinese, Restaurants]",Lulu's Noodles,329.0
s12Q-iFJNVs0dvC-g3UBhQ,"[American (Traditional), Restaurants]",Johnny's Place,5.0
chCS06pZT7JhApZuhJsPZw,"[Local Services, Dry Cleaning & Laundry, Sewing & Alterations]",Thrifty Cleaners,18.0
Zww-ckcRf0fvu_yKGFZvPw,"[Pubs, Bars, Nightlife]",Peter's Pub,49.0
DLXsum58TwWhufJM1y06pw,"[Hair Salons, Barbers, Beauty & Spas]",Natural Choice,4.0
BxjO2aY6l4uOVN9EiEVptQ,"[Sandwiches, Restaurants]",Jimmy John's,32.0
ejFoNCTG4B374bc1sVcidQ,"[Books, Mags, Music & Video, Shopping, Antiques, Bookstores]",Caliban Book Shop,26.0
TE9WsqEr-IsNvlEu6FEpqg,"[Hair Salons, Beauty & Spas]",Hair Friends,13.0
EY8LbImik11lOMQYHRaT3g,"[Churches, Religious Organizations]",St Regis Parish,4.0
oN552ZjtfJWV7CMtftGrfA,"[Food, Ice Cream & Frozen Yogurt]",Dave & Andy's,202.0
CyWAB47M9KxCAbCBof-B6Q,"[Auto Repair, Automotive, Auto Parts & Supplies, Car Dealers]",P&W  BMW,7.0
6eU9yPTTbf8PS8fMc4nmCg,"[Middle Eastern, Restaurants]",Ali Baba Restaurant,104.0
bAeVhi8SSsN191doNrKXwQ,"[Shopping, Drugstores]",Cvs Pharmacy,4.0
c4AWh6H_hI6FkiWAmdrQvQ,"[Pakistani, Indian, Restaurants]",India Garden,104.0
qHEZCMNrGxadWGjluAfNTw,"[Dive Bars, Bars, Nightlife]",Bootleggers,13.0
yAC6PHPOOqlEvrzyVjItkw,"[American (Traditional), Fast Food, Restaurants]",Winner's Fast Food,4.0
3WgM6mvYrPDxGJ5fADSkUw,"[Gastropubs, Restaurants]",Fuel & Fuddle,225.0
CTPlQHXFb_JNHzzrfe9ARg,"[Hair Salons, Nail Salons, Hair Removal, Beauty & Spas]",Mark/Anthony Hair Salon,8.0
EU6JoDaUVASjT5_O-sTZvQ,"[Hair Salons, Men's Hair Salons, Beauty & Spas]",Enrico's Hair Cutting for Men,22.0
74M-Z77aaj0da0KpwhjSyw,"[Churches, Religious Organizations]",St Nicholas Greek Orthodox Cathedral,10.0
xQYa2C1-tKGx65GpDDNePQ,"[Food, Coffee & Tea]",Starbucks,19.0
-Fw9yVzf-G5Awk3pZI_HNQ,"[Food, Coffee & Tea]",Kiva Han,21.0
AWSmI5shZligS3wkk-m0Cw,"[Women's Clothing, Fashion, Shopping, Accessories]",Irish Design Center,3.0
vam1Rpivi_ouxZX6I8Nv5A,"[Hotels & Travel, Event Planning & Services, Hotels]",Holiday Inn,23.0
kbSFLe-qdPVT9ypSKd3AyA,"[Auto Repair, Automotive]",Lou's Auto Service & Sales,5.0
B-DLw09xS5mgAC0lvlGUxw,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Bruegger's Bagels,25.0
53yinSr14DrieQj0BT0d3g,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists]","Michael J Cushman, DDS",4.0
64pFykiDuDA8aw--T2xO2Q,"[Health & Medical, Periodontists, Dentists, General Dentistry, Cosmetic Dentists]","Richard Gottlieb, DMD",5.0
8PEiblwSXR-u3qnPNPEdIA,"[Local Services, Self Storage]",Iron City Self Storage,10.0
drhpbx_wR08pvCUmyqPhkA,"[Pizza, Restaurants]",Papa John's Pizza,10.0
_sKjDjYulL0Wf_AAqz8QaQ,"[Local Services, Sewing & Alterations]",New Oakland Tailor,14.0
0H8Xo8XtA6GkSI2hAF0LKw,"[Restaurants, Italian]",Zarra's A Taste of Southern Italy,56.0
cll90LXLWNpljIDQB8BeKA,"[Korean, Japanese, Restaurants]",Ginza Korean & Japanese Restaurant,13.0
ojlQtj_2W24-IZGqkBVsmg,"[Fast Food, Chicken Wings, Restaurants]",KFC,9.0
Kvtc2vxOmVbBT1Uti1k31Q,"[Hotels & Travel, Event Planning & Services, Hotels]",Wyndham Garden Hotel - University Place,9.0
rpQ6_dtNe3__VO4J3rDPOg,"[Oral Surgeons, Health & Medical, Dentists]","Pittsburgh Oral Surgery, PC",4.0
5Hd4vp5bKPq-W8zPwabYhw,"[Dive Bars, Bars, Nightlife]",Chief's Cafe,5.0
6sJSxhTfN5YLFXKicXRljw,"[Delis, Sandwiches, Restaurants]",Campus Deli,18.0
w3Ad4ue8SMtbVi7hnIS2MQ,"[Chinese, Restaurants]",Orient Kitchen,53.0
9Cx8HT4LLis_2OvcFZpEmw,"[Grocery, Food, Ethnic Food, Specialty Food, Sandwiches, Restaurants]",Groceria Merante,20.0
DOpzRvtCjJCZuCUmrrA3nA,"[Mediterranean, Restaurants]",Khalil's,7.0
nyS42UJ54_YUKxBB83dfDQ,"[Italian, Pizza, Chicken Wings, Restaurants]",Pizza Hut,5.0
PxN0tiGWY-ApyP9N0TgRmA,"[Middle Eastern, Sandwiches, Restaurants]",Nellie's Sandwiches,15.0
vtODRhBYQfr614DwMesBKg,"[Pizza, Restaurants]",Say Cheese Pizza Co,17.0
Q2iZ7kT5SpiRir7iommz1g,"[Indian, Restaurants]",Prince of India,66.0
RVAtmwbwbjLYEDDtvf1PYg,"[Pizza, Restaurants]",Larry & Carols Pizza,27.0
RFdY6xjXh8gaQu2MxRgYkQ,"[Active Life, Skating Rinks, Parks]",Schenley Park Visitors Center,11.0
PQdMkFgdSyF-2jK8WhQu-g,"[Buffets, Chinese, Restaurants]",Golden Palace Buffet,33.0
n_vYHn44QfjFkTW7gS5LaQ,"[Fast Food, Restaurants]",Arby's,3.0
VqM_c390_3JcgHeU_5Pv-g,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists]","Martin L Supowitz, DMD MSD",3.0
o6EK8ULSL5j7mXg5XnmVtg,"[American (Traditional), Buffets, Chicken Wings, Restaurants]",Pittsburgh Cafe,5.0
LCybuUjDVdYQAdfeM6dISw,"[Burgers, Fast Food, Restaurants]",McDonald's,8.0
uP-JtlKgZVqqao4Tzt37Mw,"[Auto Repair, Automotive, Car Dealers]",Auto Palace Porsche,4.0
VW1nPsgw23mfYWYb-RmTxw,"[Shopping, Drugstores]",CVS Store,7.0
CKoH7hdT4HNykFg0scBImw,[Nightlife],Club Laga,4.0
Xu5azmrPOMCgNC-fdNA9eA,"[Italian, Pizza, Restaurants]",Antoon's Pizza,17.0
7hugevd0swogs5Shrh0o2g,"[Hair Salons, Beauty & Spas]",Veraldi Hair Beauty Wellness,39.0
vuXWx7PoWLw4FKBR_pzEOQ,"[Pizza, Diners, Salad, Restaurants]",Pizza Prima,23.0
aUb1ulqB4B1y6kQuqRV3cg,"[Szechuan, Chinese, Restaurants]",Szechuan Express,58.0
SXjgz74xdOCmTWKR6gSJfA,"[Home Services, Real Estate, Apartments]",Royal York Apartments,4.0
_qlkUN9V2zpDpxNHsg8PZg,"[Beauty & Spas, Nail Salons]",S & T Nail Design,21.0
lB4l0M9jSXWIz_VYjbzlJg,"[Pizza, Restaurants]",Sciulli's Pizza,9.0
jczJ4bsO8_VwbFjXkN396Q,"[Mexican, Restaurants]",Veracruz Mexican Restaurant,27.0
xdfs6XsmCoAwHD7vEOT5Ww,"[Food, Bagels, Restaurants, Coffee & Tea, Sandwiches]",Einstein Bros Bagels,22.0
R8AgqxryV5iLk45lvIPozQ,"[Mexican, Restaurants]",Qdoba Mexican Grill,28.0
p4R_85lf1om4ndYJLVgc_g,"[Doctors, Hospitals, Health & Medical, Medical Centers]",University of Pittsburgh Medical Center,9.0
hA-HdJvCBDobmFW0ePcIIw,"[Doctors, Health & Medical, Cardiologists]",UPMC St. Margaret,7.0
XO_WxRfD9OAQ6l1FRuoUNg,"[Bakeries, Food]",Mantsch Blue Bonnet Bakery,6.0
FZBF8EptLV5WT60g-JIw_Q,"[Diners, Restaurants]",Luma Restaurant,23.0
HSDDl0hid1FSMMKABhSUgQ,"[Shopping, Jewelry]",Lisa Marie Kotchey,3.0
SH_SFnXxaCgn1_LMT2tzJg,"[Auto Repair, Automotive, Towing]",Ferra's Towing Services,5.0
GcWHoYkt13tFLael_AXKCg,"[Auto Repair, Automotive, Commercial Truck Repair, Transmission Repair]",Kotchey Auto Repair,3.0
SjEhHpuydMnZg2bQBu2ZYg,"[Financial Services, Tax Services]",H&R Block,5.0
s413DgLtzhUSfs0t5USPFg,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",Silky's Crows Nest,20.0
s8_GT11c1h7pyIdpyje6Kw,"[Mattresses, Shopping, Home & Garden, Furniture Stores]",The Original Mattress Factory,17.0
HE_rlRkdfWU4lIqHyEj2WA,"[American (New), Restaurants]",Aspinwall Grille,9.0
wAbq4yAUQphwpMkyr3vqtQ,"[Local Services, Dry Cleaning & Laundry, Sewing & Alterations]",Four Seasons Dry Cleaners,23.0
gQ-BN9WPkvsReJ-r-s_eOw,"[Food, Specialty Food, Meat Shops]",Murray Avenue Kosher Inc,12.0
RuJ417oBjz5D1-vt00AOkg,"[Local Services, Funeral Services & Cemeteries]",Homewood Cemetery,5.0
YXxvq068XKqjuBmigdTc3w,"[Local Services, Dry Cleaning & Laundry, Sewing & Alterations]",Northumberland Cleaning & Tailoring,4.0
7vXcsbM_q5_QeGbqKaK6bg,"[Shopping, Eyewear & Opticians]",20/20 Opticians,11.0
1z9P8mDays0A7AfRe16ojw,"[Shopping, Home Decor, Arts & Crafts, Home & Garden, Event Planning & Services, Cards & Stationery, Flowers & Gifts, Jewelry]",Ten Thousand Villages,8.0
HghFJUFilYTfayFAu1SEgw,"[Plumbing, Home Services]",Jimmy Cohen Plumbing Heating & Mechanical,4.0
Ca-003BAqWW-IEsFvjlY9g,"[Food, Bubble Tea, Cafes, Taiwanese, Restaurants]",Rose Tea Café,283.0
XNPqR50C5mtsSpeZ-Rshqg,"[Food, Specialty Food, Fruits & Veggies]",Engel's Market,6.0
liZsZYK2st1etzVYazpylw,"[Food, Grocery, Shopping, Drugstores]",Giant Eagle,39.0
NHkk76ARCFXG0OE4eXFFPA,"[Paint-Your-Own Pottery, Shopping, Arts & Crafts]",Color Me Mine,19.0
eY1zBCX6Jk831TP6Zmih5A,"[Bakeries, Food]",Panera Bread,6.0
KLkT6MEf33cidi1so_TVsg,"[Kosher, Pizza, Restaurants]",Milky Way,14.0
hsdckXMCy_Pjsj83ODyhqA,"[Flowers & Gifts, Shopping, Florists]","Squirrel Hill Flower Shop,",8.0
7V2lVE5sZrpCJaX-EF4-uw,"[Automotive, Gas & Service Stations]",Pennzoil 10 Minute Oil Change Center,11.0
fhI1RxOkxjSV06jTSmIv0w,"[Local Services, Dry Cleaning & Laundry, Sewing & Alterations]",Ianni's Tailoring and Cleaning Shop,4.0
sJ0IiEvM--BRApoyAQ51cw,"[Music & DVDs, Books, Mags, Music & Video, Vinyl Records, Shopping]",Jerry's Records,59.0
q_2HooHFCE9wAwmXQPkuyg,"[Vegetarian, Mediterranean, Vegan, Restaurants]",Aladdin's Eatery- Pittsburgh- Squirrel Hill,139.0
C2Q4Eogai7W4grmvXZFmBw,"[Chinese, Restaurants]",Yen's Gourmet,4.0
ar6UvDX5NQrKpd_4u9pdcg,"[Food, Coffee & Tea]",Starbucks,25.0
Mh3S5inZRkC4145aqWHKAA,"[Local Services, Carpet Cleaning]",Perfect Carpet Cleaning Inc,6.0
sj_kTCLN71yDKPSB30hOpA,"[Local Services, Shopping, Jewelry, Watches, Watch Repair]",Orr's Jewelers,25.0
6UqTl_meNixoG4DDnlwcJQ,"[Cards & Stationery, Arts & Crafts, Flowers & Gifts, Shopping, Event Planning & Services]",A Pleasant Present,3.0
YXOV7MxJZhgqPmmtNIXMAQ,"[Home & Garden, Shopping, Home Services, Carpeting, Rugs]",Northside Carpets Cleaning,3.0
yalcA5czeW7qly_6ksp1nw,"[Food, Beer, Wine & Spirits, Tobacco Shops, Shopping]",Save-Mor Beer & Pop Warehouse,9.0
-yQDkxsUbslu8a6YsDyQNg,"[Hobby Shops, Shopping]",Games Unlimited,18.0
KT8KJ4zt-IPqpLzACdpEZg,"[Burgers, Fast Food, Restaurants]",Wendy's,7.0
2i5ttyWIY-VPfp4dgWb5Cw,"[Food, Grocery]",Young's Oriental Grocery Store,14.0
lT506ycfzn3Reti-DO05zA,"[Food, Grocery]",Cogo's,4.0
c3GRR8q1h4fdNV7APLzSeQ,"[Auto Repair, Automotive, Tires, Oil Change Stations]",Homer's Service Center,51.0
J4SEWnsJVvU9SWgkIvnldA,"[Pizza, Restaurants]",Italian Village Pizza,28.0
7W_QsNhtvKi7Pzvu2pHCRQ,"[Music & DVDs, Books, Mags, Music & Video, Comic Books, Shopping, Bookstores]",Copacetic Comics Company,6.0
FjYOuazs29x7icGAMHrgYg,"[Pediatric Dentists, Health & Medical, Dentists]","Pechersky Jack L, DMD",8.0
FEijQ0a9qb6_KpD6KrNXzg,"[Financial Services, Insurance]",David Masters - State Farm Insurance Agent,4.0
rPwuIBv_mz1O_yI5R-VJ7Q,"[Chinese, Restaurants]",How Lee Chinese Food,182.0
62EQGCWUVIRixQD_q72V0Q,"[Italian, Pizza, Sandwiches, Restaurants]",Pizza Amier,29.0
Z94doPdgyDOgjtYUVRBNjQ,"[Sushi Bars, Japanese, Restaurants]",Chaya Japanese Cuisine,182.0
sm1cW8PibBLLHyO0e-Mckw,"[Music & DVDs, Books, Mags, Music & Video, Shopping]",The Exchange,22.0
hMspWyS2RQ8yJ4GpvSN6pg,"[Food, Specialty Food, Candy Stores, Chocolatiers & Shops]",The Chocolate Moose,6.0
C7nHIMwL1R2CCcnnmchMeQ,"[Hair Salons, Beauty & Spas]",BoRics Hair Care,4.0
7JYif-4RQOMWrUkoemuytA,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Bruegger's Bagels,11.0
cKQn19-p4FtLIR4IaP6xuw,"[Asian Fusion, Chinese, Restaurants]",New Dumpling House,60.0
rhzFE52Xa-j7d-jniVgYWw,"[Fast Food, Sandwiches, Restaurants]",Subway,4.0
XwqT3Mq9K0yUDP7qLeVJfA,"[Health & Medical, Chiropractors]",Smooke Chiropractic Clinic,4.0
RptBvx0-dGfSpQYzqj6b8Q,"[Food, Coffee & Tea]",The Coffee Tree Roasters,37.0
0fEjkWWbjHWuS6JX0Uampg,"[Tobacco Shops, Shopping]",The Continental Smoke Shop,5.0
yDBfRK6lg23-4yKjwU0hHQ,"[Bars, American (Traditional), Nightlife, Restaurants]",Fanattics,8.0
Y8ijuEjSTwnAJA3lIfAucg,"[Bakeries, Food]",Allegro Hearth Bakery,59.0
6mvfqyPhe9mbvmIiJKrbMg,"[Active Life, Bowling]",Forward Lanes,19.0
dJ4EJXmLirIoZ0gUnowoFg,"[Local Services, Sewing & Alterations]",Distilo Tailoring,6.0
j-AhueS8joeYZejspj89Kg,"[Local Services, Child Care & Day Care]",Rainbow's End Child Academy,3.0
